# Time[s], Position[m]
83.200,-0.764
83.210,-0.710
83.220,-0.893
83.230,-0.698
83.240,-0.867
83.250,-0.809
83.260,-0.801
83.270,-0.795
83.280,-0.994
83.290,-0.887
83.300,-0.916
83.310,-0.860
83.320,-0.746
83.330,-1.025
83.340,-0.865
83.350,-0.828
83.360,-0.771
83.370,-0.834
83.380,-0.841
83.390,-0.809
83.400,-0.791
83.410,-1.055
83.420,-1.034
83.430,-0.864
83.440,-0.742
83.450,-0.746
83.460,-0.957
83.470,-0.837
83.480,-0.810
83.490,-0.907
83.500,-0.933
83.510,-0.810
83.520,-0.874
83.530,-0.975
83.540,-0.853
83.550,-0.809
83.560,-0.815
83.570,-0.855
83.580,-1.025
83.590,-0.969
83.600,-0.798
83.610,-1.054
83.620,-0.782
83.630,-0.893
83.640,-0.876
83.650,-0.948
83.660,-1.069
83.670,-1.021
83.680,-0.890
83.690,-0.870
83.700,-0.808
83.710,-0.845
83.720,-0.922
83.730,-0.874
83.740,-0.729
83.750,-0.745
83.760,-0.788
83.770,-0.968
83.780,-0.796
83.790,-0.965
83.800,-0.904
83.810,-0.851
83.820,-1.000
83.830,-0.846
83.840,-0.768
83.850,-0.867
83.860,-0.949
83.870,-0.822
83.880,-0.945
83.890,-0.933
83.900,-0.802
83.910,-0.773
83.920,-0.912
83.930,-0.800
83.940,-0.856
83.950,-0.871
83.960,-0.991
83.970,-0.784
83.980,-1.050
83.990,-0.898
84.000,-0.728
84.010,-0.994
84.020,-0.953
84.030,-0.847
84.040,-0.972
84.050,-1.060
84.060,-0.930
84.070,-0.920
84.080,-0.841
84.090,-0.778
84.100,-0.951
84.110,-0.780
84.120,-0.851
84.130,-0.948
84.140,-0.941
84.150,-0.734
84.160,-0.891
84.170,-0.911
84.180,-0.892
84.190,-0.999
84.200,-1.018
84.210,-0.957
84.220,-1.028
84.230,-1.020
84.240,-1.100
84.250,-0.918
84.260,-1.000
84.270,-0.980
84.280,-0.970
84.290,-0.821
84.300,-0.862
84.310,-0.894
84.320,-0.984
84.330,-1.025
84.340,-1.016
84.350,-0.947
84.360,-0.847
84.370,-1.006
84.380,-1.048
84.390,-0.879
84.400,-1.090
84.410,-0.831
84.420,-0.837
84.430,-0.942
84.440,-0.967
84.450,-0.689
84.460,-1.045
84.470,-0.872
84.480,-0.911
84.490,-1.080
84.500,-0.955
84.510,-0.992
84.520,-1.050
84.530,-0.883
84.540,-0.938
84.550,-0.869
84.560,-0.808
84.570,-0.869
84.580,-1.018
84.590,-0.968
84.600,-1.032
84.610,-0.941
84.620,-0.797
84.630,-1.082
84.640,-0.933
84.650,-1.019
84.660,-0.811
84.670,-0.797
84.680,-0.780
84.690,-1.085
84.700,-1.017
84.710,-0.822
84.720,-0.975
84.730,-0.920
84.740,-0.998
84.750,-1.074
84.760,-0.970
84.770,-1.010
84.780,-0.983
84.790,-1.010
84.800,-0.841
84.810,-1.133
84.820,-0.834
84.830,-0.851
84.840,-1.000
84.850,-0.849
84.860,-0.968
84.870,-0.752
84.880,-0.962
84.890,-0.895
84.900,-1.094
84.910,-1.031
84.920,-1.074
84.930,-1.033
84.940,-1.140
84.950,-0.984
84.960,-0.823
84.970,-0.823
84.980,-1.080
84.990,-0.954
85.000,-0.963
85.010,-1.011
85.020,-1.002
85.030,-0.879
85.040,-0.833
85.050,-0.939
85.060,-1.010
85.070,-0.937
85.080,-0.858
85.090,-0.854
85.100,-1.231
85.110,-1.111
85.120,-0.904
85.130,-1.086
85.140,-0.894
85.150,-1.046
85.160,-0.959
85.170,-0.958
85.180,-0.890
85.190,-0.868
85.200,-1.147
85.210,-0.939
85.220,-0.859
85.230,-1.196
85.240,-0.910
85.250,-0.842
85.260,-0.962
85.270,-1.009
85.280,-1.023
85.290,-0.842
85.300,-1.139
85.310,-0.950
85.320,-0.953
85.330,-0.867
85.340,-1.106
85.350,-1.117
85.360,-0.912
85.370,-0.916
85.380,-0.887
85.390,-0.868
85.400,-0.872
85.410,-0.843
85.420,-0.932
85.430,-0.974
85.440,-0.913
85.450,-1.017
85.460,-0.839
85.470,-0.846
85.480,-0.906
85.490,-0.933
85.500,-1.037
85.510,-1.041
85.520,-0.830
85.530,-0.959
85.540,-0.871
85.550,-0.860
85.560,-1.010
85.570,-0.924
85.580,-0.966
85.590,-0.974
85.600,-1.024
85.610,-0.930
85.620,-0.816
85.630,-0.965
85.640,-0.829
85.650,-1.056
85.660,-0.793
85.670,-0.785
85.680,-0.824
85.690,-1.037
85.700,-0.794
85.710,-0.888
85.720,-0.853
85.730,-1.047
85.740,-0.891
85.750,-0.864
85.760,-0.980
85.770,-0.937
85.780,-0.893
85.790,-1.004
85.800,-1.115
85.810,-0.779
85.820,-0.994
85.830,-0.981
85.840,-0.969
85.850,-0.990
85.860,-1.106
85.870,-0.999
85.880,-1.045
85.890,-1.210
85.900,-0.857
85.910,-0.771
85.920,-0.966
85.930,-0.964
85.940,-0.979
85.950,-0.810
85.960,-1.106
85.970,-1.054
85.980,-0.933
85.990,-1.007
86.000,-0.934
86.010,-0.931
86.020,-1.033
86.030,-0.903
86.040,-0.891
86.050,-0.943
86.060,-0.914
86.070,-1.204
86.080,-0.918
86.090,-0.745
86.100,-1.044
86.110,-0.868
86.120,-0.857
86.130,-1.024
86.140,-0.908
86.150,-0.817
86.160,-0.859
86.170,-0.964
86.180,-0.996
86.190,-1.081
86.200,-0.813
86.210,-1.121
86.220,-0.968
86.230,-0.985
86.240,-1.113
86.250,-1.027
86.260,-1.007
86.270,-1.072
86.280,-0.932
86.290,-0.970
86.300,-1.111
86.310,-1.033
86.320,-1.076
86.330,-1.075
86.340,-0.918
86.350,-0.969
86.360,-0.871
86.370,-0.919
86.380,-0.931
86.390,-0.935
86.400,-0.926
86.410,-1.047
86.420,-0.899
86.430,-0.919
86.440,-0.893
86.450,-0.851
86.460,-0.910
86.470,-1.096
86.480,-1.153
86.490,-1.048
86.500,-0.936
86.510,-0.934
86.520,-0.975
86.530,-0.934
86.540,-1.000
86.550,-0.950
86.560,-1.045
86.570,-1.004
86.580,-0.883
86.590,-0.979
86.600,-1.095
86.610,-0.854
86.620,-1.029
86.630,-1.079
86.640,-1.103
86.650,-0.979
86.660,-0.990
86.670,-0.812
86.680,-0.925
86.690,-0.824
86.700,-1.126
86.710,-0.815
86.720,-0.912
86.730,-1.074
86.740,-1.040
86.750,-0.948
86.760,-1.001
86.770,-1.012
86.780,-0.995
86.790,-0.743
86.800,-0.919
86.810,-0.892
86.820,-0.910
86.830,-1.149
86.840,-0.861
86.850,-1.056
86.860,-0.903
86.870,-0.963
86.880,-1.091
86.890,-0.889
86.900,-1.101
86.910,-0.964
86.920,-1.067
86.930,-1.019
86.940,-1.011
86.950,-1.057
86.960,-0.943
86.970,-0.944
86.980,-1.001
86.990,-1.175
87.000,-0.895
87.010,-0.846
87.020,-0.948
87.030,-0.910
87.040,-0.913
87.050,-0.882
87.060,-0.939
87.070,-0.943
87.080,-0.992
87.090,-0.946
87.100,-1.027
87.110,-0.998
87.120,-1.126
87.130,-0.987
87.140,-1.110
87.150,-0.989
87.160,-0.925
87.170,-0.730
87.180,-0.945
87.190,-0.950
87.200,-0.840
87.210,-0.925
87.220,-1.014
87.230,-1.117
87.240,-0.925
87.250,-0.968
87.260,-1.084
87.270,-0.987
87.280,-0.948
87.290,-0.813
87.300,-0.989
87.310,-0.955
87.320,-1.076
87.330,-0.764
87.340,-0.879
87.350,-1.055
87.360,-1.053
87.370,-0.969
87.380,-1.150
87.390,-0.884
87.400,-1.022
87.410,-0.962
87.420,-0.994
87.430,-1.107
87.440,-1.039
87.450,-0.892
87.460,-0.921
87.470,-0.918
87.480,-0.918
87.490,-1.028
87.500,-1.114
87.510,-1.006
87.520,-0.832
87.530,-1.037
87.540,-0.893
87.550,-0.861
87.560,-1.014
87.570,-1.067
87.580,-0.962
87.590,-1.164
87.600,-0.938
87.610,-0.992
87.620,-1.290
87.630,-0.913
87.640,-1.096
87.650,-0.990
87.660,-1.043
87.670,-0.963
87.680,-0.886
87.690,-0.977
87.700,-1.001
87.710,-0.842
87.720,-1.075
87.730,-1.106
87.740,-0.969
87.750,-0.972
87.760,-1.016
87.770,-1.003
87.780,-0.930
87.790,-1.186
87.800,-1.128
87.810,-1.062
87.820,-1.007
87.830,-0.988
87.840,-1.017
87.850,-0.986
87.860,-1.114
87.870,-1.062
87.880,-1.025
87.890,-1.071
87.900,-0.860
87.910,-1.029
87.920,-0.938
87.930,-1.124
87.940,-0.961
87.950,-1.001
87.960,-1.083
87.970,-0.798
87.980,-0.997
87.990,-1.023
88.000,-1.166
88.010,-1.068
88.020,-0.991
88.030,-1.128
88.040,-0.985
88.050,-1.176
88.060,-1.031
88.070,-1.018
88.080,-0.964
88.090,-0.854
88.100,-0.853
88.110,-0.992
88.120,-1.091
88.130,-0.824
88.140,-1.025
88.150,-1.073
88.160,-0.905
88.170,-1.041
88.180,-0.969
88.190,-1.006
88.200,-0.877
88.210,-1.142
88.220,-1.020
88.230,-1.032
88.240,-0.960
88.250,-1.073
88.260,-0.949
88.270,-1.068
88.280,-1.169
88.290,-0.968
88.300,-0.961
88.310,-0.808
88.320,-0.861
88.330,-1.050
88.340,-1.011
88.350,-0.915
88.360,-1.147
88.370,-0.984
88.380,-0.954
88.390,-1.087
88.400,-1.006
88.410,-0.871
88.420,-1.013
88.430,-1.162
88.440,-1.049
88.450,-0.981
88.460,-0.857
88.470,-0.973
88.480,-0.908
88.490,-1.198
88.500,-0.996
88.510,-0.847
88.520,-0.986
88.530,-1.130
88.540,-1.130
88.550,-1.004
88.560,-0.940
88.570,-1.178
88.580,-1.026
88.590,-0.895
88.600,-0.942
88.610,-0.938
88.620,-1.028
88.630,-0.861
88.640,-1.024
88.650,-0.731
88.660,-0.872
88.670,-0.946
88.680,-1.105
88.690,-1.030
88.700,-0.852
88.710,-0.943
88.720,-1.076
88.730,-1.115
88.740,-1.139
88.750,-1.110
88.760,-0.902
88.770,-0.990
88.780,-0.999
88.790,-1.072
88.800,-0.984
88.810,-1.020
88.820,-1.034
88.830,-0.909
88.840,-1.151
88.850,-0.987
88.860,-0.791
88.870,-0.945
88.880,-0.816
88.890,-0.899
88.900,-0.978
88.910,-0.932
88.920,-0.927
88.930,-1.088
88.940,-0.996
88.950,-0.948
88.960,-0.954
88.970,-1.020
88.980,-0.974
88.990,-1.040
89.000,-0.943
89.010,-0.962
89.020,-0.827
89.030,-1.004
89.040,-0.985
89.050,-0.929
89.060,-0.930
89.070,-1.087
89.080,-1.007
89.090,-1.138
89.100,-0.902
89.110,-0.891
89.120,-0.893
89.130,-1.088
89.140,-0.986
89.150,-0.809
89.160,-1.036
89.170,-1.104
89.180,-1.082
89.190,-1.188
89.200,-0.952
89.210,-0.817
89.220,-1.090
89.230,-1.054
89.240,-0.915
89.250,-1.011
89.260,-1.054
89.270,-1.094
89.280,-0.972
89.290,-1.095
89.300,-1.018
89.310,-0.971
89.320,-0.959
89.330,-1.044
89.340,-1.026
89.350,-1.085
89.360,-0.945
89.370,-0.866
89.380,-1.034
89.390,-0.910
89.400,-0.812
89.410,-0.929
89.420,-0.993
89.430,-0.819
89.440,-1.037
89.450,-0.917
89.460,-1.024
89.470,-1.183
89.480,-1.037
89.490,-1.067
89.500,-0.962
89.510,-0.990
89.520,-1.064
89.530,-0.856
89.540,-1.056
89.550,-0.840
89.560,-0.963
89.570,-0.943
89.580,-0.957
89.590,-0.904
89.600,-1.049
89.610,-1.164
89.620,-0.779
89.630,-0.969
89.640,-1.018
89.650,-0.920
89.660,-0.843
89.670,-1.142
89.680,-1.093
89.690,-0.998
89.700,-0.933
89.710,-0.948
89.720,-0.998
89.730,-0.906
89.740,-0.921
89.750,-1.091
89.760,-1.129
89.770,-1.033
89.780,-0.931
89.790,-1.029
89.800,-0.895
89.810,-1.014
89.820,-0.809
89.830,-0.869
89.840,-1.056
89.850,-0.944
89.860,-0.899
89.870,-0.941
89.880,-0.951
89.890,-1.133
89.900,-1.034
89.910,-0.749
89.920,-0.877
89.930,-0.851
89.940,-0.883
89.950,-0.777
89.960,-0.971
89.970,-1.130
89.980,-0.736
89.990,-0.974
90.000,-0.929
90.010,-0.894
90.020,-0.757
90.030,-1.035
90.040,-0.979
90.050,-0.815
90.060,-0.977
90.070,-0.779
90.080,-0.999
90.090,-0.958
90.100,-1.035
90.110,-0.939
90.120,-0.881
90.130,-0.889
90.140,-0.941
90.150,-0.965
90.160,-1.075
90.170,-0.916
90.180,-1.055
90.190,-1.084
90.200,-1.082
90.210,-0.974
90.220,-0.988
90.230,-1.038
90.240,-0.941
90.250,-0.994
90.260,-0.841
90.270,-0.860
90.280,-0.949
90.290,-1.063
90.300,-0.843
90.310,-0.995
90.320,-1.012
90.330,-0.827
90.340,-0.809
90.350,-1.162
90.360,-1.011
90.370,-0.924
90.380,-0.952
90.390,-0.896
90.400,-1.040
90.410,-1.065
90.420,-1.136
90.430,-0.874
90.440,-0.923
90.450,-0.966
90.460,-0.727
90.470,-1.004
90.480,-0.901
90.490,-1.019
90.500,-0.839
90.510,-0.980
90.520,-0.829
90.530,-0.920
90.540,-0.922
90.550,-1.067
90.560,-0.709
90.570,-1.007
90.580,-0.880
90.590,-0.950
90.600,-0.993
90.610,-0.893
90.620,-0.920
90.630,-0.888
90.640,-0.925
90.650,-0.869
90.660,-0.693
90.670,-0.769
90.680,-1.083
90.690,-0.834
90.700,-0.956
90.710,-1.028
90.720,-0.916
90.730,-0.980
90.740,-0.995
90.750,-0.826
90.760,-1.104
90.770,-0.943
90.780,-0.858
90.790,-0.992
90.800,-0.898
90.810,-0.848
90.820,-0.784
90.830,-1.004
90.840,-0.850
90.850,-0.937
90.860,-1.023
90.870,-0.863
90.880,-0.898
90.890,-0.719
90.900,-1.051
90.910,-0.802
90.920,-0.794
90.930,-1.081
90.940,-0.786
90.950,-0.838
90.960,-1.051
90.970,-0.931
90.980,-0.970
90.990,-0.777
91.000,-0.964
91.010,-0.957
91.020,-0.884
91.030,-1.030
91.040,-1.096
91.050,-1.104
91.060,-0.835
91.070,-0.855
91.080,-0.916
91.090,-0.674
91.100,-0.948
91.110,-0.947
91.120,-0.836
91.130,-0.783
91.140,-0.909
91.150,-0.917
91.160,-0.915
91.170,-0.801
91.180,-0.996
91.190,-0.813
91.200,-1.011
91.210,-0.817
91.220,-0.934
91.230,-0.994
91.240,-0.916
91.250,-0.819
91.260,-0.774
91.270,-0.830
91.280,-0.878
91.290,-0.876
91.300,-0.743
91.310,-0.930
91.320,-0.967
91.330,-0.835
91.340,-0.711
91.350,-0.899
91.360,-0.856
91.370,-0.789
91.380,-1.028
91.390,-0.824
91.400,-0.763
91.410,-0.895
91.420,-0.932
91.430,-0.864
91.440,-0.973
91.450,-0.862
91.460,-0.909
91.470,-0.874
91.480,-0.906
91.490,-0.864
91.500,-0.817
91.510,-1.059
91.520,-0.866
91.530,-0.740
91.540,-1.017
91.550,-0.821
91.560,-1.019
91.570,-1.046
91.580,-0.746
91.590,-0.668
91.600,-0.900
91.610,-0.759
91.620,-0.840
91.630,-1.016
91.640,-0.686
91.650,-0.958
91.660,-0.867
91.670,-0.905
91.680,-0.792
91.690,-0.713
91.700,-0.901
91.710,-0.936
91.720,-0.783
91.730,-1.024
91.740,-0.978
91.750,-0.828
91.760,-0.961
91.770,-0.875
91.780,-0.893
91.790,-0.910
91.800,-0.970
91.810,-0.830
91.820,-0.881
91.830,-1.021
91.840,-0.886
91.850,-0.703
91.860,-0.787
91.870,-0.892
91.880,-0.840
91.890,-0.817
91.900,-0.845
91.910,-0.777
91.920,-0.945
91.930,-0.779
91.940,-0.836
91.950,-0.827
91.960,-0.999
91.970,-0.740
91.980,-1.119
91.990,-0.832
92.000,-0.635
92.010,-0.693
92.020,-0.730
92.030,-0.747
92.040,-0.857
92.050,-0.966
92.060,-0.772
92.070,-0.920
92.080,-0.856
92.090,-0.835
92.100,-0.644
92.110,-0.978
92.120,-1.006
92.130,-0.921
92.140,-0.675
92.150,-0.911
92.160,-0.929
92.170,-0.871
92.180,-1.009
92.190,-0.854
92.200,-0.806
92.210,-0.718
92.220,-0.750
92.230,-0.886
92.240,-0.787
92.250,-0.726
92.260,-0.887
92.270,-0.682
92.280,-0.874
92.290,-0.988
92.300,-0.868
92.310,-0.744
92.320,-0.788
92.330,-0.906
92.340,-0.610
92.350,-0.787
92.360,-0.816
92.370,-0.811
92.380,-0.936
92.390,-0.864
92.400,-0.721
92.410,-0.697
92.420,-0.761
92.430,-0.801
92.440,-0.834
92.450,-0.755
92.460,-0.785
92.470,-0.972
92.480,-0.808
92.490,-0.798
92.500,-0.690
92.510,-0.898
92.520,-0.823
92.530,-0.814
92.540,-0.724
92.550,-0.767
92.560,-0.699
92.570,-0.764
92.580,-0.676
92.590,-0.711
92.600,-0.807
92.610,-0.747
92.620,-0.838
92.630,-0.812
92.640,-0.828
92.650,-0.795
92.660,-0.737
92.670,-0.579
92.680,-0.790
92.690,-0.722
92.700,-0.948
92.710,-0.764
92.720,-0.862
92.730,-0.768
92.740,-0.938
92.750,-0.850
92.760,-0.678
92.770,-0.868
92.780,-0.775
92.790,-0.759
92.800,-0.765
92.810,-0.826
92.820,-0.880
92.830,-0.598
92.840,-0.642
92.850,-0.770
92.860,-0.832
92.870,-0.912
92.880,-0.839
92.890,-0.618
92.900,-0.619
92.910,-0.861
92.920,-0.908
92.930,-0.778
92.940,-0.792
92.950,-0.736
92.960,-0.692
92.970,-0.867
92.980,-0.763
92.990,-0.752
93.000,-0.896
93.010,-0.754
93.020,-0.679
93.030,-0.794
93.040,-0.621
93.050,-0.708
93.060,-0.680
93.070,-0.803
93.080,-0.725
93.090,-0.784
93.100,-0.833
93.110,-0.700
93.120,-0.664
93.130,-0.803
93.140,-0.836
93.150,-0.539
93.160,-0.841
93.170,-0.580
93.180,-0.818
93.190,-0.625
93.200,-0.900
93.210,-1.018
93.220,-0.891
93.230,-0.702
93.240,-0.708
93.250,-0.658
93.260,-0.764
93.270,-0.873
93.280,-0.929
93.290,-0.767
93.300,-0.801
93.310,-0.733
93.320,-0.727
93.330,-0.548
93.340,-0.856
93.350,-0.681
93.360,-0.862
93.370,-0.699
93.380,-0.780
93.390,-0.707
93.400,-0.637
93.410,-0.702
93.420,-0.759
93.430,-0.718
93.440,-0.782
93.450,-0.781
93.460,-0.764
93.470,-0.732
93.480,-0.839
93.490,-0.834
93.500,-0.783
93.510,-0.694
93.520,-0.783
93.530,-0.851
93.540,-0.796
93.550,-0.651
93.560,-0.704
93.570,-0.872
93.580,-0.656
93.590,-0.487
93.600,-0.785
93.610,-0.711
93.620,-0.671
93.630,-0.716
93.640,-0.696
93.650,-0.735
93.660,-0.475
93.670,-0.838
93.680,-0.824
93.690,-0.701
93.700,-0.636
93.710,-0.860
93.720,-0.698
93.730,-0.762
93.740,-0.683
93.750,-0.682
93.760,-0.525
93.770,-0.549
93.780,-0.663
93.790,-0.739
93.800,-0.747
93.810,-0.511
93.820,-0.832
93.830,-0.772
93.840,-0.652
93.850,-0.778
93.860,-0.609
93.870,-0.665
93.880,-0.677
93.890,-0.756
93.900,-0.619
93.910,-0.765
93.920,-0.552
93.930,-0.701
93.940,-0.754
93.950,-0.475
93.960,-0.661
93.970,-0.666
93.980,-0.711
93.990,-0.627
94.000,-0.582
94.010,-0.624
94.020,-0.637
94.030,-0.553
94.040,-0.443
94.050,-0.581
94.060,-0.651
94.070,-0.665
94.080,-0.521
94.090,-0.815
94.100,-0.741
94.110,-0.671
94.120,-0.460
94.130,-0.755
94.140,-0.734
94.150,-0.785
94.160,-0.831
94.170,-0.684
94.180,-0.642
94.190,-0.631
94.200,-0.613
94.210,-0.756
94.220,-0.700
94.230,-0.679
94.240,-0.647
94.250,-0.638
94.260,-0.608
94.270,-0.742
94.280,-0.650
94.290,-0.794
94.300,-0.770
94.310,-0.644
94.320,-0.730
94.330,-0.594
94.340,-0.839
94.350,-0.637
94.360,-0.793
94.370,-0.646
94.380,-0.792
94.390,-0.744
94.400,-0.520
94.410,-0.705
94.420,-0.683
94.430,-0.889
94.440,-0.677
94.450,-0.684
94.460,-0.599
94.470,-0.883
94.480,-0.676
94.490,-0.611
94.500,-0.381
94.510,-0.557
94.520,-0.645
94.530,-0.614
94.540,-0.653
94.550,-0.645
94.560,-0.538
94.570,-0.983
94.580,-0.671
94.590,-0.603
94.600,-0.694
94.610,-0.703
94.620,-0.844
94.630,-0.598
94.640,-0.775
94.650,-0.622
94.660,-0.584
94.670,-0.667
94.680,-0.586
94.690,-0.711
94.700,-0.679
94.710,-0.795
94.720,-0.620
94.730,-0.455
94.740,-0.489
94.750,-0.675
94.760,-0.655
94.770,-0.626
94.780,-0.692
94.790,-0.591
94.800,-0.731
94.810,-0.506
94.820,-0.675
94.830,-0.587
94.840,-0.505
94.850,-0.752
94.860,-0.539
94.870,-0.611
94.880,-0.512
94.890,-0.513
94.900,-0.725
94.910,-0.482
94.920,-0.602
94.930,-0.526
94.940,-0.550
94.950,-0.636
94.960,-0.609
94.970,-0.682
94.980,-0.706
94.990,-0.428
95.000,-0.650
95.010,-0.542
95.020,-0.566
95.030,-0.662
95.040,-0.837
95.050,-0.544
95.060,-0.554
95.070,-0.655
95.080,-0.486
95.090,-0.603
95.100,-0.806
95.110,-0.537
95.120,-0.607
95.130,-0.725
95.140,-0.446
95.150,-0.493
95.160,-0.646
95.170,-0.422
95.180,-0.817
95.190,-0.596
95.200,-0.455
95.210,-0.576
95.220,-0.468
95.230,-0.622
95.240,-0.443
95.250,-0.629
95.260,-0.593
95.270,-0.493
95.280,-0.597
95.290,-0.584
95.300,-0.375
95.310,-0.422
95.320,-0.682
95.330,-0.427
95.340,-0.414
95.350,-0.564
95.360,-0.732
95.370,-0.578
95.380,-0.504
95.390,-0.385
95.400,-0.498
95.410,-0.589
95.420,-0.522
95.430,-0.606
95.440,-0.531
95.450,-0.642
95.460,-0.617
95.470,-0.508
95.480,-0.691
95.490,-0.409
95.500,-0.576
95.510,-0.566
95.520,-0.467
95.530,-0.452
95.540,-0.430
95.550,-0.370
95.560,-0.480
95.570,-0.563
95.580,-0.552
95.590,-0.658
95.600,-0.449
95.610,-0.399
95.620,-0.432
95.630,-0.512
95.640,-0.516
95.650,-0.708
95.660,-0.584
95.670,-0.648
95.680,-0.683
95.690,-0.535
95.700,-0.478
95.710,-0.532
95.720,-0.544
95.730,-0.596
95.740,-0.501
95.750,-0.517
95.760,-0.515
95.770,-0.398
95.780,-0.519
95.790,-0.477
95.800,-0.527
95.810,-0.558
95.820,-0.413
95.830,-0.474
95.840,-0.458
95.850,-0.434
95.860,-0.358
95.870,-0.453
95.880,-0.518
95.890,-0.603
95.900,-0.475
95.910,-0.501
95.920,-0.478
95.930,-0.355
95.940,-0.653
95.950,-0.493
95.960,-0.506
95.970,-0.551
95.980,-0.506
95.990,-0.402
96.000,-0.581
96.010,-0.404
96.020,-0.489
96.030,-0.380
96.040,-0.311
96.050,-0.487
96.060,-0.766
96.070,-0.611
96.080,-0.572
96.090,-0.684
96.100,-0.375
96.110,-0.424
96.120,-0.549
96.130,-0.526
96.140,-0.508
96.150,-0.548
96.160,-0.249
96.170,-0.278
96.180,-0.357
96.190,-0.449
96.200,-0.562
96.210,-0.699
96.220,-0.401
96.230,-0.359
96.240,-0.503
96.250,-0.492
96.260,-0.405
96.270,-0.439
96.280,-0.432
96.290,-0.419
96.300,-0.483
96.310,-0.453
96.320,-0.483
96.330,-0.441
96.340,-0.424
96.350,-0.438
96.360,-0.466
96.370,-0.456
96.380,-0.522
96.390,-0.565
96.400,-0.347
96.410,-0.603
96.420,-0.303
96.430,-0.433
96.440,-0.358
96.450,-0.399
96.460,-0.380
96.470,-0.462
96.480,-0.334
96.490,-0.327
96.500,-0.521
96.510,-0.385
96.520,-0.464
96.530,-0.358
96.540,-0.463
96.550,-0.426
96.560,-0.459
96.570,-0.330
96.580,-0.409
96.590,-0.334
96.600,-0.367
96.610,-0.468
96.620,-0.364
96.630,-0.386
96.640,-0.598
96.650,-0.391
96.660,-0.341
96.670,-0.440
96.680,-0.635
96.690,-0.502
96.700,-0.374
96.710,-0.505
96.720,-0.435
96.730,-0.532
96.740,-0.232
96.750,-0.391
96.760,-0.511
96.770,-0.294
96.780,-0.396
96.790,-0.371
96.800,-0.446
96.810,-0.268
96.820,-0.359
96.830,-0.337
96.840,-0.483
96.850,-0.415
96.860,-0.367
96.870,-0.391
96.880,-0.435
96.890,-0.493
96.900,-0.400
96.910,-0.328
96.920,-0.342
96.930,-0.559
96.940,-0.324
96.950,-0.422
96.960,-0.265
96.970,-0.211
96.980,-0.444
96.990,-0.242
97.000,-0.258
97.010,-0.147
97.020,-0.298
97.030,-0.297
97.040,-0.289
97.050,-0.366
97.060,-0.253
97.070,-0.345
97.080,-0.486
97.090,-0.257
97.100,-0.406
97.110,-0.427
97.120,-0.280
97.130,-0.255
97.140,-0.114
97.150,-0.293
97.160,-0.260
97.170,-0.302
97.180,-0.309
97.190,-0.277
97.200,-0.205
97.210,-0.354
97.220,-0.390
97.230,-0.466
97.240,-0.426
97.250,-0.341
97.260,-0.177
97.270,-0.420
97.280,-0.343
97.290,-0.356
97.300,-0.387
97.310,-0.268
97.320,-0.222
97.330,-0.422
97.340,-0.269
97.350,-0.290
97.360,-0.332
97.370,-0.360
97.380,-0.115
97.390,-0.288
97.400,-0.236
97.410,-0.335
97.420,-0.333
97.430,-0.407
97.440,-0.321
97.450,-0.165
97.460,-0.290
97.470,-0.313
97.480,-0.161
97.490,-0.399
97.500,-0.310
97.510,-0.196
97.520,-0.194
97.530,-0.341
97.540,-0.328
97.550,-0.181
97.560,-0.480
97.570,-0.363
97.580,-0.311
97.590,-0.157
97.600,-0.229
97.610,-0.230
97.620,-0.461
97.630,-0.366
97.640,-0.340
97.650,-0.225
97.660,-0.197
97.670,-0.305
97.680,-0.248
97.690,-0.333
97.700,-0.430
97.710,-0.259
97.720,-0.039
97.730,-0.394
97.740,-0.428
97.750,-0.308
97.760,-0.150
97.770,-0.235
97.780,-0.315
97.790,-0.181
97.800,-0.361
97.810,-0.050
97.820,-0.313
97.830,-0.261
97.840,-0.285
97.850,-0.308
97.860,-0.187
97.870,-0.267
97.880,-0.057
97.890,-0.233
97.900,-0.220
97.910,-0.280
97.920,-0.332
97.930,-0.285
97.940,-0.185
97.950,-0.343
97.960,-0.274
97.970,-0.247
97.980,-0.306
97.990,-0.156
98.000,-0.191
98.010,-0.187
98.020,-0.359
98.030,-0.148
98.040,-0.251
98.050,-0.271
98.060,-0.327
98.070,-0.365
98.080,-0.015
98.090,-0.384
98.100,-0.258
98.110,-0.169
98.120,-0.148
98.130,-0.382
98.140,-0.122
98.150,-0.130
98.160,0.018
98.170,-0.359
98.180,-0.293
98.190,-0.317
98.200,-0.147
98.210,-0.106
98.220,-0.277
98.230,-0.016
98.240,-0.384
98.250,-0.249
98.260,-0.051
98.270,0.081
98.280,-0.131
98.290,-0.336
98.300,-0.206
98.310,-0.275
98.320,-0.272
98.330,-0.068
98.340,-0.239
98.350,-0.301
98.360,-0.394
98.370,-0.301
98.380,-0.236
98.390,-0.277
98.400,-0.233
98.410,-0.214
98.420,-0.270
98.430,-0.275
98.440,-0.145
98.450,-0.183
98.460,-0.308
98.470,-0.279
98.480,-0.113
98.490,-0.137
98.500,-0.114
98.510,-0.121
98.520,-0.159
98.530,-0.064
98.540,-0.125
98.550,-0.205
98.560,-0.149
98.570,0.017
98.580,-0.392
98.590,-0.264
98.600,-0.098
98.610,-0.065
98.620,-0.108
98.630,-0.076
98.640,-0.153
98.650,-0.233
98.660,-0.294
98.670,-0.172
98.680,-0.067
98.690,-0.102
98.700,-0.229
98.710,-0.072
98.720,-0.292
98.730,-0.071
